observation_id;firm_id;period;year;quarter;split;sector;size_band;province;f_s2_peer_group;declared_packaging_tonnage;production_qty;f_s1_decl_lag1;f_s1_decl_lag2;f_s1_decl_lag3;f_s1_decl_lag4;f_s1_decl_qoq;f_s1_decl_yoy;f_s1_hist_median;f_s1_hist_std;f_s1_hist_p10;f_s1_hist_n;f_s1_z_own;f_s1_vs_hist_median_ratio;f_s1_below_hist_p10;f_s1_history_len;f_ratio_decl_per_prod;f_s1_ratio_hist_median;f_s1_ratio_hist_std;f_s1_ratio_z_own;f_s2_peer_median_prev;f_s2_peer_p10_prev;f_s2_peer_iqr_prev;f_s2_peer_n_prev;f_s2_vs_peer_median;f_s2_peer_z;f_s2_below_peer_p10;f_s3_bom_expected;f_s3_bom_gap_abs;f_s3_bom_gap_rel;f_s3_bom_coverage;f_s4_prod_lag1;f_s4_prod_lag4;f_s4_prod_qoq;f_s4_prod_yoy;f_s4_divergence_qoq;f_s4_divergence_yoy;f_s4_elasticity;f_s5_export_share;f_s5_import_share;f_s5_return_share;f_s5_domestic_derived;f_s5_decl_per_domestic;f_s5_export_share_lag1;f_s5_export_share_delta;f_s5_exemption_flag;f_s5_exempt_share;f_s5_correction_qty;f_s5_trade_data_missing;f_s5_dpd_hist_median;f_s5_dpd_hist_std;f_s5_dpd_vs_hist;f_s5_dpd_z_own;f_s2_dpd_vs_peer_median;f_s2_dpd_below_peer_p10;f_s6_quarter;f_s6_own_quarter_mean_prev;f_s6_seasonal_resid;f_s7_matrix_age_years;f_s7_matrix_stale_flag;f_s7_material_mix_entropy;f_s7_mix_plastik;f_s7_mix_kagit_karton;f_s7_mix_cam;f_s7_mix_metal;f_s7_mix_kompozit;f_s7_mix_ahsap;f_s7_mix_shift_l1;f_s8_external_available;f_s8_external_gap_abs;f_s8_external_gap_rel;f_avail_s1;f_avail_s2;f_avail_s3;f_avail_s4;f_avail_s5;f_avail_s6;f_avail_s7;f_avail_s8;f_active_signal_count;f_data_quality_score;f_data_freshness_days;f_missing_field_count;f_data_confidence_level;f_firm_age_years
SYN-FRM-000367-2026Q1;SYN-FRM-000367;2026Q1;2026;1;test;kimya_boya;kucuk;Ankara;kimya_boya|kucuk;234.5685;54332.98;124.8551;139.552;182.169;139.5598;0.8787258189693494;0.6807741197680135;144.67825;40.404685284596304;98.94721000000001;12.0;2.2247481787531544;1.6213114272532327;0;12.0;0.004317239731743041;0.0033843128796504835;0.0007454197484650609;1.2515456613721379;0.0018079328767835064;0.00028612962072537744;0.005148527841574555;20.0;2.387942487900238;0.4873833709700058;0;136.2822;-98.28630000000001;-0.7211968987879563;0.5438;37947.3;;0.431800944994769;;0.4469248739745804;;2.0350252336293395;0.2527307783700649;0.3646311812043116;0.024422644785513682;61813.57;0.0037947735424438355;0.23977011705455706;0.012960661315507854;0;0.0;0.0;0;0.00436358324339931;0.0007630727883338161;0.8696461900169088;-0.7454199778208332;1.1111398358816325;0;1;0.002910841742252764;0.48315852046351193;1;0;0.2814097313117499;0.00099587156667309;0.057360241191908204;8.526297659872344e-07;8.526297659872344e-07;0.009676068899306129;0.9319661130825806;0.03688395419627205;0;;;1;1;1;1;1;1;1;0;7;0.7407;88;1;yuksek;18
SYN-FRM-000367-2026Q2;SYN-FRM-000367;2026Q2;2026;2;test;kimya_boya;kucuk;Ankara;kimya_boya|kucuk;296.6411;65091.11;234.5685;124.8551;139.552;182.169;0.26462461924768244;0.6283840829120211;149.7967;45.400005515004466;101.04962;13.0;3.2344577568711683;1.98029128812584;0;13.0;0.004557321268603347;0.0033857737810705116;0.0007740828699936566;1.513465202430375;0.001987423906115944;0.0004578501677452885;0.004306428634193318;20.0;2.2930796266357674;0.5967583770185471;0;149.2522;-147.3889;-0.9875157619117173;0.5438;54332.98;53827.47;0.19800368026933177;0.20925449403436572;0.06662093897835067;0.4191295888776554;1.336463134865627;0.28372772309433675;0.30807696085455555;0.002796452448083802;67118.64;0.004419653020383011;0.2527307783700649;0.030996944724271835;0;0.0;0.0;0;0.004319732633711599;0.0007397264470175894;1.0231311507317893;0.1350774831348376;1.2093970018311042;0;2;0.0033261555465021984;0.3701467670072881;1;0;0.2371392589218868;1.0113234515795188e-06;0.05354148617352288;1.0113234515795188e-06;1.0113234515795188e-06;0.004448137647863917;0.9420073422082585;0.020083093026098182;0;;;1;1;1;1;1;1;1;0;7;0.7366;124;1;yuksek;18
SYN-FRM-000368-2023Q1;SYN-FRM-000368;2023Q1;2023;1;history;ilac;mikro;Bursa;ilac|mikro;42.7919;14880.73;;;;;;;;;;0.0;;;0;0.0;0.002875658653842923;;;;;;;;;;0;11.77;-31.0219;-2.635675446049278;0.2982;;;;;;;;;;0.026121702362720108;;;;;0;0.0;0.0;1;;;;;;0;1;;;-3;0;0.06746247066296966;0.0;0.012560817726760733;0.0;0.0;0.0;0.9874391822732392;;1;-0.7143000000000015;-0.01697577808620267;0;0;1;0;0;0;1;1;3;0.5791;62;2;orta;30
SYN-FRM-000368-2023Q2;SYN-FRM-000368;2023Q2;2023;2;history;ilac;mikro;Bursa;ilac|mikro;20.6451;11403.94;42.7919;;;;-0.5175465450237078;;;;;1.0;;;0;1.0;0.001810348002532458;;;;0.0027108863414666666;8.776413921961133e-05;0.0026470836930377116;23.0;0.667806678148302;-0.34020017625539395;0;8.4294;-12.2157;-1.4491778774289987;0.2982;14880.73;;-0.23364377957264187;;-0.2839027654510659;;2.2151094541029632;0.2508950697064171;0.2792712283990371;0.002148167295401127;11818.93;0.0017467824921545351;;;0;0.0;0.0;0;;;;;0.6217836087753169;0;2;0.002875658653842923;-0.3704579644342779;-3;0;0.09678288306768759;0.011944722960896291;0.0;0.0;0.0;0.005115015185201331;0.9829402618539024;0.034119476292195215;0;;;0;1;1;1;1;1;1;0;6;0.7082;90;1;orta;30
SYN-FRM-000368-2023Q3;SYN-FRM-000368;2023Q3;2023;3;history;ilac;mikro;Bursa;ilac|mikro;23.1976;9452.06;20.6451;42.7919;;;0.12363708579759856;;31.7185;;;2.0;;0.7313586708072577;0;2.0;0.0024542374889706584;0.0023430033281876903;;;0.002502521539161416;7.961789580448976e-05;0.0027418727610575367;21.0;0.9807058403153894;-0.017609879961072557;0;6.8262;-16.3714;-2.3983182444112394;0.2982;11403.94;;-0.17115838911814696;;0.29479547491574554;;-0.7223548108544918;0.24460770302825327;0.2718032001318943;0.048951894786553866;9169.65;0.0025298239300300452;0.2508950697064171;-0.006287366678163847;0;0.0;0.0;0;;;;;0.8504592376597844;0;3;0.001810348002532458;0.35567166397702366;-3;0;0.2407134115738553;0.0;0.017721660861468428;0.022993757974962926;0.007246439286822774;0.0;0.9520381418767458;0.09592371624650828;0;;;0;1;1;1;1;1;1;0;6;0.6538;41;1;orta;30
SYN-FRM-000368-2023Q4;SYN-FRM-000368;2023Q4;2023;4;history;ilac;mikro;Bursa;ilac|mikro;37.4284;10755.56;23.1976;20.6451;42.7919;;0.613460013104804;;23.1976;12.117016952616678;21.1556;3.0;1.1744474779270528;1.613460013104804;0;3.0;0.0034799117851604198;0.0024542374889706584;0.0005365128536427735;1.911742261579974;0.0025933043637948634;0.0002096821265268775;0.002441045773203646;22.0;1.3418832874935498;0.36320802792729545;0;7.6883;-29.740100000000005;-3.8682283469687713;0.2982;9452.06;;0.13790644579065306;;0.475553567314151;;4.44837809855573;0.24298810671098084;0.2558956218776744;0.0249308686577139;10581.77;0.0035370642151549316;0.24460770302825327;-0.0016195963172724315;0;0.0;0.0;0;0.00213830321109229;;1.6541453039992982;;1.115013972385497;0;4;0.0024542374889706584;0.41791974118199277;-3;0;0.1271189878675096;0.016377893850942463;0.0033477163124357107;0.0;0.0;0.0031393189681659696;0.9771350708684557;0.08922828362163675;0;;;1;1;1;1;1;1;1;0;7;0.6047;324;1;orta;30
SYN-FRM-000368-2024Q1;SYN-FRM-000368;2024Q1;2024;1;train;ilac;mikro;Bursa;ilac|mikro;77.0718;15039.21;37.4284;23.1976;20.6451;42.7919;1.0591796603648564;0.8010838499809543;30.313000000000002;10.777656512278849;21.41085;4.0;4.338494175123161;2.542532906673704;0;4.0;0.005124723971538399;0.0026649480714067905;0.0007030676286566026;3.4986334171460336;0.0028406263497082127;6.0266664524124606e-05;0.0029500456427398033;20.0;1.8040823891057713;0.7742584008662559;0;12.1516;-64.9202;-5.3425227953520515;0.2982;10755.56;14880.73;0.3982730792260003;0.01065001515382643;0.6609065811388561;0.7904338348271278;2.6594307162895747;0.24721043606178222;0.29900433810461136;0.0039745372323293435;16065.14;0.004797455857838774;0.24298810671098084;0.004222329350801385;0;0.0;0.0;0;0.0025298239300300452;0.0008974775329702202;1.8963595849066845;2.526672640265383;1.4635592062997083;0;1;0.0034799117851604198;0.4726591614741622;-2;0;0.3017453608865509;0.007046685099718834;0.02522586111374214;0.0018450352074756364;0.022915025878500153;0.003041323858173623;0.9399260688423897;0.09327641177456422;0;;;1;1;1;1;1;1;1;0;7;0.6605;268;1;orta;31
SYN-FRM-000368-2024Q2;SYN-FRM-000368;2024Q2;2024;2;train;ilac;mikro;Bursa;ilac|mikro;38.3238;12780.17;77.0718;37.4284;23.1976;20.6451;-0.5027519793231766;0.8563145734338898;37.4284;22.613057251132584;21.6661;5.0;0.0395965919183771;1.0239230103343984;0;5.0;0.0029986925056552454;0.002875658653842923;0.0012611886681777051;0.0975538830285355;0.00310402579103244;0.0001858132753137693;0.0025878513379648475;22.0;0.9660655895058915;-0.0407029893224204;0;11.5773;-26.746499999999997;-2.3102536860926124;0.2982;15039.21;11403.94;-0.15021001768044992;0.12068022104641023;-0.35254196164272666;0.7356343523874797;3.3469936764983856;0.1840427255504716;0.3166302082859891;0.029129453006653403;14715.01;0.002604401899828814;0.24721043606178222;-0.06316771051131062;0;0.0;0.0;0;0.003033444072592488;0.0013187792704548742;0.8585626889778127;-0.32533281526004626;0.9112239008683495;0;2;0.004000191312690661;-0.2503627273671004;-2;0;0.13094446157407044;0.0;0.011110618233625667;0.0;0.01315634972614857;0.0;0.9757330320402258;0.0716139263956722;0;;;1;1;1;1;1;1;1;0;7;0.6642;319;1;orta;31
SYN-FRM-000368-2024Q3;SYN-FRM-000368;2024Q3;2024;3;train;ilac;mikro;Bursa;ilac|mikro;27.3221;10221.88;38.3238;77.0718;37.4284;23.1976;-0.2870722631889322;0.17779856536883115;37.8761;20.24065108287445;21.92135;6.0;-0.5214259144524115;0.7213546273243548;0;6.0;0.0026729036145992716;0.002937175579749084;0.0011297086671007523;-0.23392930659550612;0.002706699817931382;7.661317890917925e-05;0.0026166009992259487;23.0;0.987513870910909;-0.012916070635954036;0;8.7632;-18.5589;-2.117822256709878;0.2982;12780.17;9452.06;-0.20017652347347498;0.08144467978408937;-0.08689573971545722;0.09635388558474178;1.4340955582984316;;;0.0146147284061249;;;0.1840427255504716;;0;0.0;0.0;1;0.002604401899828814;0.0011681301885780838;;;;0;3;0.0024045202540938517;0.11161617792508913;-2;0;0.06813477495052213;0.0;0.012715074720279336;0.0;0.0;0.0;0.9872849252797207;0.026312699452297143;0;;;1;1;1;1;0;1;1;0;6;0.3789;262;3;dusuk;31
SYN-FRM-000368-2024Q4;SYN-FRM-000368;2024Q4;2024;4;train;ilac;mikro;Bursa;ilac|mikro;35.3207;14163.08;27.3221;38.3238;77.0718;37.4284;0.2927520212575169;-0.05631285334131304;37.4284;19.079803945858064;22.1766;7.0;-0.1104675921189196;0.9436871466586869;0;7.0;0.002493857268334289;0.002875658653842923;0.0010452728111838721;-0.3652648202685068;0.001809455262153154;5.670386277285919e-05;0.0029879857402526516;21.0;1.3782364894541432;0.2290512959821773;0;11.5489;-23.771800000000002;-2.0583605365013122;0.2982;10221.88;10755.56;0.3855650819614397;0.316814745117874;-0.09281306070392276;-0.373127598459187;0.759280430085199;;;0.054728208835931165;;;;;0;0.0;0.0;1;0.002604401899828814;0.0011681301885780838;;;;0;4;0.002563570551784965;-0.02719382285076414;-2;0;0.1879935982189032;0.00953265365635449;0.0019790094760296375;0.021862533868241572;0.0020922575147151673;0.0;0.9645335454846592;0.0669748900786224;0;;;1;1;1;1;0;1;1;0;6;0.4394;125;3;dusuk;31
SYN-FRM-000368-2025Q1;SYN-FRM-000368;2025Q1;2025;1;train;ilac;mikro;Bursa;ilac|mikro;33.3967;14762.12;35.3207;27.3221;38.3238;77.0718;-0.05447230660773992;-0.5666806795741114;36.37455;17.692002411400466;22.43185;8.0;-0.1683161651663078;0.9181336951247507;0;8.0;0.0022623241106290966;0.0027742811342210973;0.0009881820137077931;-0.5180796821742063;0.002493857268334289;8.097181036872328e-05;0.002353621790572878;23.0;0.9071586170367162;-0.09837313651350786;0;14.7908;-18.605900000000002;-1.2579373664710496;0.2982;14163.08;15039.21;0.0422958847934207;-0.01842450501056893;-0.09676819140116062;-0.5482561745635425;-1.2878866791365318;0.19131498713426714;0.37739553366536943;0.010743024014488236;18919.42;0.0017652073900785545;;;0;0.0;0.0;0;0.002604401899828814;0.0011681301885780838;0.6777784143816592;-0.718408374302676;0.6233066834271479;0;1;0.0029868845267473545;-0.2425806587532484;-1;0;0.24227989789856202;0.0;0.01655263276091806;0.015166259937418589;0.0003653077418292336;0.014765020286556973;0.9531507792732771;0.05867728714289093;0;;;1;1;1;1;1;1;1;0;7;0.5899;316;1;orta;32
SYN-FRM-000368-2025Q2;SYN-FRM-000368;2025Q2;2025;2;train;ilac;mikro;Bursa;ilac|mikro;42.5803;12460.11;33.3967;35.3207;27.3221;38.3238;0.27498525303398236;0.11106675225316912;35.3207;16.613219179767658;22.6871;9.0;0.4369773203763587;1.2055338654103684;0;9.0;0.003417329381522314;0.0026729036145992716;0.0009555522939593033;0.7790528803384854;0.0021141965646700157;0.00010048030000297427;0.003102487594383996;22.0;1.6163725921367635;0.42002837310652885;0;11.748;-30.832300000000004;-2.6244722505958467;0.2982;14762.12;12780.17;-0.15594033919247371;-0.025043485337049465;0.4309255922264561;0.1361102375902186;-1.763400377721214;0.18731011672932207;0.360873492539059;0.057084367544765396;14730.93;0.002890537121553086;0.19131498713426714;-0.004004870404945071;0;0.0;0.0;0;0.00256711291492943;0.0011678155602574008;1.125987526587839;0.27694801955915843;1.4097026513076558;0;2;0.0034209022453368064;-0.0010444214883260096;-1;0;0.281131943426146;0.016263465797403013;0.0204907926472695;0.0;0.0;0.020293517394275727;0.9429522241610518;0.05146024558294626;0;;;1;1;1;1;1;1;1;0;7;0.5982;252;1;orta;32
SYN-FRM-000368-2025Q3;SYN-FRM-000368;2025Q3;2025;3;valid;ilac;mikro;Bursa;ilac|mikro;29.4856;10819.26;42.5803;33.3967;35.3207;27.3221;-0.3075295383076211;0.07918498212070092;36.37455;15.752599414572819;22.94235;10.0;-0.4373214742975684;0.810610715459023;0;10.0;0.0027252880511236446;0.0027742811342210973;0.000915183606773772;-0.053533610889474274;0.0026099153958868706;8.198504991905173e-05;0.0031869223527585247;21.0;1.0442055154042913;0.036201903424760304;0;8.8263;-20.6593;-2.3406523684896277;0.2982;12460.11;10221.88;-0.13168824352272976;0.05844130433931929;-0.17584129478489133;0.020743677781381635;2.335284685109652;0.22035291070473015;0.28875779165883286;0.017763207198631583;11589.61;0.002544140829587881;0.18731011672932207;0.033042793975408075;0;0.0;0.0;0;0.002604401899828814;0.0010663093991873152;0.9768618390867807;-0.056513681945278664;0.92820130305732;0;3;0.002742123296570006;-0.006139492512032474;-1;0;0.26097518148536025;0.01112411185158807;0.019009343575655833;0.011724406911871939;0.0;0.007223889708500789;0.9509182479523834;0.039380861406407085;0;;;1;1;1;1;1;1;1;0;7;0.6192;390;1;orta;32
SYN-FRM-000368-2025Q4;SYN-FRM-000368;2025Q4;2025;4;valid;ilac;mikro;Bursa;ilac|mikro;30.4901;;29.4856;42.5803;33.3967;35.3207;0.03406747700572483;-0.13676399391858032;35.3207;15.153424824249525;23.1976;11.0;-0.3187794215516053;0.8632360060814197;0;11.0;;0.0027252880511236446;0.0008710743050921179;;0.00259299161988143;6.952570758837038e-05;0.0030508941200892217;22.0;;;0;8.7192;-21.7709;-2.4968919166896044;0.2982;10819.26;14163.08;;;;;;;;;;;0.22035291070473015;;0;0.0;0.0;0;0.0025742713647083472;0.000992690524267016;;;;0;4;0.0026174763848978585;;-1;0;0.2991204685369241;0.011711998320766413;0.028478096168920403;0.009491605471940072;0.0;0.009468647200238767;0.9408496528381344;0.024602793108361824;0;;;1;1;1;0;1;1;1;0;6;0.5764;49;2;orta;32
SYN-FRM-000368-2026Q1;SYN-FRM-000368;2026Q1;2026;1;test;ilac;mikro;Bursa;ilac|mikro;24.7015;12775.34;30.4901;29.4856;42.5803;33.3967;-0.18985178795740262;-0.2603610536370361;34.3587;14.571842121549995;23.61005;12.0;-0.662730210734178;0.7189299944410004;0;12.0;0.0019335297534155645;0.0027252880511236446;0.0008710743050921179;-0.9089446136565238;0.0017802807279330137;6.167775598923324e-05;0.0026475405951624856;21.0;1.0860813820416289;0.057883541337406974;0;10.0849;-14.6166;-1.4493549762516238;0.2982;;14762.12;;-0.1345863602246832;;-0.1257746934123529;;0.27293723102936696;0.3085264671703599;0.011862176619561118;13213.71;0.0018693841472228467;;;0;0.0;0.0;0;0.0025742713647083472;0.000992690524267016;0.7261799097216152;-0.7100775118267357;0.6746933053082388;0;1;0.0029868845267473545;-0.3526600254877841;0;0;0.11515086405186431;0.0;0.017156852822703076;0.0;0.003793291905349878;0.0004007853774062304;0.9786490698945408;0.08318541792351267;1;10.5793;0.2998599804993084;1;1;1;0;1;1;1;1;7;0.7651;355;0;yuksek;33
SYN-FRM-000368-2026Q2;SYN-FRM-000368;2026Q2;2026;2;test;ilac;mikro;Bursa;ilac|mikro;25.9542;9655.43;24.7015;30.4901;29.4856;42.5803;0.05071351942189749;-0.3904646045236882;33.3967;14.330384925851673;23.49838;13.0;-0.5193510180298025;0.7771486404345339;0;13.0;0.0026880418583118512;0.002699095832861458;0.0008796760105058007;-0.012565961123858497;0.0019335297534155645;8.840728380754147e-05;0.004521799703255083;23.0;1.3902252362879066;0.1668610187118948;0;7.2196;-18.7346;-2.5949637099008256;0.2982;12775.34;12460.11;-0.24421346124643256;-0.22509271587489998;0.29492698066833006;-0.1653718886487882;-0.20766062264980203;;;0.02503358213979077;;;0.27293723102936696;;0;0.0;0.0;1;0.002544140829587881;0.0009792248720648844;;;;0;2;0.003049059122356496;-0.11840284151841202;0;0;0.23490109263333947;0.008110471948555334;0.01771203778979044;0.020366724332571733;0.0;0.0;0.9538107659290825;0.058064762496428814;0;;;1;1;1;1;0;1;1;0;6;0.4112;128;3;dusuk;33
SYN-FRM-000369-2023Q1;SYN-FRM-000369;2023Q1;2023;1;history;elektronik;mikro;Kayseri;elektronik|mikro;1.7654;11962.14;;;;;;;;;;0.0;;;0;0.0;0.00014758228878779215;;;;;;;;;;0;1.3456;-0.4198000000000002;-0.3119797859690846;0.5395;;;;;;;;0.31761204848615265;0.32259034524156716;0.012500955622315409;11829.3;0.00014923959997632997;;;0;0.0;0.0;0;;;;;;0;1;;;0;0;0.8349947887987305;0.0;0.4777387560892716;0.009969412031267702;0.0;0.48940749971677805;0.022884332162682677;;0;;;0;0;1;0;1;0;1;0;3;0.688;143;1;orta;13
SYN-FRM-000369-2023Q2;SYN-FRM-000369;2023Q2;2023;2;history;elektronik;mikro;Kayseri;elektronik|mikro;1.9166;;1.7654;;;;0.08564631245043616;;;;;1.0;;;0;1.0;;;;;0.0038373641126013755;0.0005043974805996001;0.002891685040926492;12.0;;;0;1.1418;-0.7748000000000002;-0.6785776843580313;0.5395;11962.14;;;;;;;;;;;;0.31761204848615265;;0;0.0;0.0;1;;;;;;0;2;0.00014758228878779215;;0;0;0.7893744351104911;0.011217196222674386;0.498356550320864;0.0011478061251108678;0.0;0.4828089946261804;0.0064694527051703445;0.06366998090853365;0;;;0;1;1;0;0;1;1;0;4;0.3498;154;4;dusuk;13
SYN-FRM-000369-2023Q3;SYN-FRM-000369;2023Q3;2023;3;history;elektronik;mikro;Kayseri;elektronik|mikro;1.8784;12634.95;1.9166;1.7654;;;-0.019931128039236152;;1.8410000000000002;;;2.0;;1.0203150461705595;0;2.0;0.00014866699116339993;;;;0.003287196785566471;0.0015800383353995764;0.005698536811389746;11.0;0.045226069767460145;-0.5507606422985717;1;1.8698;-0.008600000000000163;-0.0045994223981175334;0.5395;;;;;;;;;;0.06884000332411287;;;;;0;0.0;0.0;1;;;;;;0;3;;;0;0;0.7678417083232016;0.0;0.4837902581847219;0.0;0.01714133617247804;0.4990684056428001;0.0;0.06680149437819548;0;;;0;1;1;0;0;0;1;0;3;0.5363;36;3;orta;13
SYN-FRM-000369-2023Q4;SYN-FRM-000369;2023Q4;2023;4;history;elektronik;mikro;Kayseri;elektronik|mikro;4.5627;16859.71;1.8784;1.9166;1.7654;;1.4290353492333903;;1.8784;0.07862323659919707;1.788;3.0;34.14130626145469;2.42903534923339;0;3.0;0.00027062743072093175;0.00014812463997559603;;;0.00377052281129288;0.0017212322354248654;0.0057930627560901045;11.0;0.07177451092734163;-0.6041528510790936;1;2.4456;-2.1171;-0.8656771344455348;0.5395;12634.95;;0.33437093142434265;;1.0946644178090477;;4.27380257950663;0.171952906458455;0.3521675478774093;0.018714072730626172;21062.73;0.00021662434071936546;;;0;0.0;0.0;0;;;;;0.03419874685761022;1;4;0.00014866699116339993;0.8203599104490187;0;0;0.7847237297874758;0.0;0.49257002586244675;0.0;0.005391662648489896;0.4886249068513566;0.013413404637706568;0.044386344630863044;0;;;1;1;1;1;1;1;1;0;7;0.6889;235;1;orta;13
SYN-FRM-000369-2024Q1;SYN-FRM-000369;2024Q1;2024;1;train;elektronik;mikro;Kayseri;elektronik|mikro;3.4307;14095.76;4.5627;1.8784;1.9166;1.7654;-0.24809871348105297;0.9432989690721648;1.8975;1.3561369359938056;1.7993000000000001;4.0;1.1305642957629782;1.8080105401844533;0;4.0;0.00024338524492471494;0.00014866699116339993;7.072909862008293e-05;1.3391695300697717;0.003336907319392396;0.0005575975240378239;0.006312486395763499;12.0;0.07293737033398698;-0.4900639590358305;1;2.203;-1.2277;-0.5572855197458012;0.5395;16859.71;11962.14;-0.16393816975499573;0.1783644063687602;-0.08416054372605725;0.7649345627034047;1.5133675937204527;0.1321075632088088;0.36891881183154107;0.02832302630430218;18752.52;0.00018294607871368752;0.171952906458455;-0.039845343249646226;0;0.0;0.0;0;0.0001829319703478477;;1.000077123565733;;0.03099272388259909;1;1;0.00027062743072093175;-0.10066306184722522;1;0;0.7241957094674061;0.002769194893021629;0.4983967819040401;0.0021570570745642163;0.0;0.49667696612837403;0.0;0.037610134572393046;0;;;1;1;1;1;1;1;1;0;7;0.8286;68;1;yuksek;14
SYN-FRM-000369-2024Q2;SYN-FRM-000369;2024Q2;2024;2;train;elektronik;mikro;Kayseri;elektronik|mikro;3.6292;10017.05;3.4307;4.5627;1.8784;1.9166;0.057859911971317846;0.8935615151831368;1.9166;1.2414924659457263;1.8106;5.0;1.3794687015642904;1.8935615151831366;0;5.0;0.00036230227462176993;0.00019602611804405744;6.384063689948206e-05;2.604550403209738;0.0047859132373891545;0.0015597135432827505;0.00599419318811858;12.0;0.07570180583119297;-0.7379827149274514;1;2.0231;-1.6061;-0.7938806781671692;0.5395;14095.76;;-0.2893572251513931;;0.34721713712271096;;-0.19996014248839045;0.10836595554445368;0.46305082310890794;0.0005623009634161312;16623.38;0.00021831901815394942;0.1321075632088088;-0.02374160766435511;0;0.0;0.0;0;0.00018294607871368752;3.369237135614217e-05;1.1933517224800478;1.0498797803916926;0.032673359656134694;1;2;0.00019548376685625356;0.8533624579077412;1;0;0.736516350600878;0.0031688297374004573;0.49251880631561545;0.004188366261607561;0.0;0.5001239976853765;0.0;0.011755951176849284;0;;;1;1;1;1;1;1;1;0;7;0.6713;351;1;orta;14
SYN-FRM-000369-2024Q3;SYN-FRM-000369;2024Q3;2024;3;train;elektronik;mikro;Kayseri;elektronik|mikro;3.4712;15190.05;3.6292;3.4307;4.5627;1.8784;-0.043535765457952146;0.8479557069846678;2.67365;1.1720202671740225;1.8219;6.0;0.6804916453561458;1.2983000766742094;0;6.0;0.00022851801014479875;0.00024338524492471494;9.033210023238504e-05;-0.16458418149992404;0.0039679114138539626;0.0005524802886330984;0.0036073279883343788;12.0;0.05759151006923394;-1.0366103153918544;1;2.2699;-1.2013000000000003;-0.5292303625710385;0.5395;10017.05;12634.95;0.5164195047444108;0.2022247812615007;-0.5599552702023629;0.6457309257231671;-0.08430310059551122;0.0877791500653519;0.3333118273340373;0.004598772665787115;20679.56;0.00016785656948213598;0.10836595554445368;-0.020586805479101772;0;0.0;0.0;0;0.0001997852097165265;3.270720883537665e-05;0.8401851654599768;-0.9761958103822046;0.03144104393010597;1;3;0.00036230227462176993;-0.3692614533448264;1;0;0.7472661931644498;0.0;0.50525769928841;0.011379677911901127;0.0;0.4833626227996889;0.0;0.039860409246176225;0;;;1;1;1;1;1;1;1;0;7;0.6603;314;1;orta;14
SYN-FRM-000369-2024Q4;SYN-FRM-000369;2024Q4;2024;4;train;elektronik;mikro;Kayseri;elektronik|mikro;4.5556;17618.49;3.4712;3.6292;3.4307;4.5627;0.31239917031574094;-0.001556096171126817;3.4307;1.0942541310560967;1.8332000000000002;7.0;1.0280061715776447;1.3278922668843094;0;7.0;0.00025856926444888293;0.00023595162753475683;8.08325450679207e-05;0.2798085461137133;0.0037532144832904332;0.0006059389444144598;0.004584862683171995;12.0;0.06889274929531763;-0.7622137150733186;1;2.632;-1.9236;-0.7308510638297872;0.5395;15190.05;16859.71;0.15987044150611765;0.04500551907476478;0.1525287288096233;-0.04656161524589159;1.954077110019031;0.11097064205014531;0.33491565501889164;0.03385048513416641;22654.2;0.00020109295406591272;0.0877791500653519;0.023191491984793408;0;0.0;0.0;0;0.00018294607871368752;3.0278851693420136e-05;1.0991924805375317;0.5993250845826716;0.0420297017982123;1;4;0.00018859250065409935;0.3710474358846809;1;0;0.8352308943814803;0.009724508835473603;0.49726703984194925;0.0035780924157611674;0.016727033256503127;0.47270332565031276;0.0;0.05290308418395359;0;;;1;1;1;1;1;1;1;0;7;0.6485;264;1;orta;14
SYN-FRM-000369-2025Q1;SYN-FRM-000369;2025Q1;2025;1;train;elektronik;mikro;Kayseri;elektronik|mikro;4.7016;16579.22;4.5556;3.4712;3.6292;3.4307;0.03204846781982613;0.37044917946774714;3.4509499999999997;1.1611800952356308;1.8445;8.0;1.077050842613879;1.3624074530201828;0;8.0;0.00028358390804875014;0.00024338524492471494;7.439489194765982e-05;0.5403417099162773;0.004274090673751994;0.0017867784003437676;0.0033325740857971624;12.0;0.0663495301562723;-1.1974247722533982;1;2.7738;-1.9278;-0.6950032446463336;0.5395;17618.49;14095.76;-0.058987461468037294;0.17618489531603837;0.09103592928786342;0.19426428415170877;-0.5433098326699782;;;0.027316122230116976;;;0.11097064205014531;;0;0.0;0.0;1;0.00019201951638980012;2.7686865194153214e-05;;;;0;1;0.00026459834758490737;0.071752377281005;2;0;0.9002602238779955;0.013697464692870512;0.47439169644376383;0.03241449719244513;0.004211332312404288;0.47528500935851625;0.0;0.07078208868456863;0;;;1;1;1;1;0;1;1;0;6;0.4731;179;3;orta;15
