observation_id;firm_id;period;split;truth_anomaly_flag;anomaly_type;anomaly_type_aciklama;legitimate_cause;true_expected_tonnage;true_deficit_ratio;true_gap_tonnage;confirmed_correction_tonnage;audit_outcome;audit_cost_try;inspection_duration_days;label_confidence;generation_source;warning
SYN-FRM-000316-2024Q2;SYN-FRM-000316;2024Q2;train;1;A03_beklenen_fark;Urun agacindan beklenen tonaj ile beyan arasinda buyuk fark;;578.2668;0.3087;151.0432;126.0256;dogrulandi_eksik_beyan;59422.01;20;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000316-2024Q3;SYN-FRM-000316;2024Q3;train;1;A04_faaliyet_uyumsuz;Uretim artarken ambalaj beyani artmadi veya azaldi;;631.5317;0.1024;0.0;0.0;dogrulandi_eksik_beyan;69529.14;21;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000316-2024Q4;SYN-FRM-000316;2024Q4;train;0;N00_normal;Normal kayit;;813.2272;0.0;0.0;0.0;bulgu_yok;64686.22;15;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000316-2025Q1;SYN-FRM-000316;2025Q1;train;0;N00_normal;Normal kayit;;495.7266;0.0;52.278;0.0;bulgu_yok;51686.3;19;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000316-2025Q2;SYN-FRM-000316;2025Q2;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;476.5867;0.0;35.6353;0.0;aciklandi_uygun;43339.56;18;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000316-2025Q3;SYN-FRM-000316;2025Q3;valid;1;A03_beklenen_fark;Urun agacindan beklenen tonaj ile beyan arasinda buyuk fark;;458.8179;0.0828;56.3359;31.2341;dogrulandi_eksik_beyan;76188.76;15;orta;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000316-2025Q4;SYN-FRM-000316;2025Q4;valid;0;N00_normal;Normal kayit;;602.7865;0.0;36.7467;0.0;bulgu_yok;65350.12;13;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000316-2026Q1;SYN-FRM-000316;2026Q1;test;0;N00_normal;Normal kayit;;509.0432;0.0;35.6363;0.0;bulgu_yok;73079.24;25;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000316-2026Q2;SYN-FRM-000316;2026Q2;test;0;N00_normal;Normal kayit;;482.2893;0.0;0.0;0.0;bulgu_yok;41486.33;18;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000317-2023Q1;SYN-FRM-000317;2023Q1;history;0;N00_normal;Normal kayit;;0.4157;0.0;0.0;0.0;bulgu_yok;17881.38;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000317-2023Q2;SYN-FRM-000317;2023Q2;history;0;N00_normal;Normal kayit;;0.2015;0.0;0.0118;0.0;bulgu_yok;16872.74;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000317-2023Q3;SYN-FRM-000317;2023Q3;history;0;N00_normal;Normal kayit;;0.3288;0.0;0.0;0.0;bulgu_yok;14114.76;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000317-2023Q4;SYN-FRM-000317;2023Q4;history;0;N00_normal;Normal kayit;;0.448;0.0;0.0125;0.0;bulgu_yok;20758.48;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000317-2024Q1;SYN-FRM-000317;2024Q1;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;0.2901;0.0;0.0549;0.0;aciklandi_uygun;18523.23;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000317-2024Q2;SYN-FRM-000317;2024Q2;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;0.0837;0.0;0.0;0.0;aciklandi_uygun;10828.46;2;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000317-2024Q3;SYN-FRM-000317;2024Q3;train;0;N00_normal;Normal kayit;;0.3241;0.0;0.0;0.0;bulgu_yok;23283.17;3;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000317-2024Q4;SYN-FRM-000317;2024Q4;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;0.2853;0.0;0.056;0.0;aciklandi_uygun;15748.57;11;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000317-2025Q1;SYN-FRM-000317;2025Q1;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;0.1645;0.0;0.0154;0.0;aciklandi_uygun;23547.61;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000317-2025Q2;SYN-FRM-000317;2025Q2;train;1;N00_normal;Normal kayit;;0.1317;0.0;0.0;0.0;bulgu_yok;11215.81;7;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;etiket_gurultusu_uygulandi
SYN-FRM-000317-2025Q3;SYN-FRM-000317;2025Q3;valid;0;N00_normal;Normal kayit;;0.2101;0.0;0.0;0.0;bulgu_yok;19678.97;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000317-2025Q4;SYN-FRM-000317;2025Q4;valid;0;N00_normal;Normal kayit;;0.2925;0.0;0.0278;0.0;bulgu_yok;15969.52;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000317-2026Q1;SYN-FRM-000317;2026Q1;test;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;0.2051;0.0;0.0462;0.0;aciklandi_uygun;21001.23;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000317-2026Q2;SYN-FRM-000317;2026Q2;test;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;0.1032;0.0;0.0245;0.0;aciklandi_uygun;12122.68;3;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2023Q1;SYN-FRM-000318;2023Q1;history;0;N00_normal;Normal kayit;;11.8228;0.0;0.0;0.0;bulgu_yok;18077.13;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2023Q2;SYN-FRM-000318;2023Q2;history;0;N00_normal;Normal kayit;;13.433;0.0;1.9009;0.0;bulgu_yok;15936.51;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2023Q3;SYN-FRM-000318;2023Q3;history;0;N09_veri_eksikligi;Kritik alanlar eksik - risk degerlendirilemiyor, ayri kuyruga gider;;15.0862;0.0;0.0;0.0;veri_incelemesi_gerekli;16366.92;5;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2023Q4;SYN-FRM-000318;2023Q4;history;0;N09_veri_eksikligi;Kritik alanlar eksik - risk degerlendirilemiyor, ayri kuyruga gider;;15.3622;0.0;0.2676;0.0;veri_incelemesi_gerekli;16189.09;6;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2024Q1;SYN-FRM-000318;2024Q1;train;0;N00_normal;Normal kayit;;22.2949;0.0;0.0;0.0;bulgu_yok;17031.32;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2024Q2;SYN-FRM-000318;2024Q2;train;0;N00_normal;Normal kayit;;14.6185;0.0;0.0;0.0;bulgu_yok;15037.27;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2024Q3;SYN-FRM-000318;2024Q3;train;0;N00_normal;Normal kayit;;17.3522;0.0;1.008;0.0;bulgu_yok;16809.04;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2024Q4;SYN-FRM-000318;2024Q4;train;0;N00_normal;Normal kayit;;17.2062;0.0;1.3048;0.0;bulgu_yok;12738.52;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2025Q1;SYN-FRM-000318;2025Q1;train;0;N00_normal;Normal kayit;;19.2277;0.0;0.0;0.0;bulgu_yok;20084.9;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2025Q2;SYN-FRM-000318;2025Q2;train;0;N00_normal;Normal kayit;;20.2918;0.0;0.0;0.0;bulgu_yok;14280.91;11;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2025Q3;SYN-FRM-000318;2025Q3;valid;0;N00_normal;Normal kayit;;21.4753;0.0;0.5676;0.0;bulgu_yok;24031.52;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2025Q4;SYN-FRM-000318;2025Q4;valid;0;N00_normal;Normal kayit;;23.8732;0.0;0.0;0.0;bulgu_yok;17631.19;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2026Q1;SYN-FRM-000318;2026Q1;test;0;N00_normal;Normal kayit;;29.6176;0.0;8.302;0.0;bulgu_yok;15927.81;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000318-2026Q2;SYN-FRM-000318;2026Q2;test;0;N00_normal;Normal kayit;;22.8612;0.0;0.9909;0.0;bulgu_yok;24572.49;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2023Q1;SYN-FRM-000319;2023Q1;history;0;N00_normal;Normal kayit;;439.2602;0.0;19.2771;0.0;bulgu_yok;29831.72;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2023Q2;SYN-FRM-000319;2023Q2;history;0;N00_normal;Normal kayit;;423.2531;0.0;0.0;0.0;bulgu_yok;26912.94;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2023Q3;SYN-FRM-000319;2023Q3;history;0;N00_normal;Normal kayit;;470.2362;0.0;16.3284;0.0;bulgu_yok;35634.31;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2023Q4;SYN-FRM-000319;2023Q4;history;1;A02_emsal_alti;Emsal grubun beklenen araliginin belirgin altinda beyan;;456.2776;0.3724;164.3789;138.136;dogrulandi_eksik_beyan;36203.36;14;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2024Q1;SYN-FRM-000319;2024Q1;train;1;A02_emsal_alti;Emsal grubun beklenen araliginin belirgin altinda beyan;;493.7756;0.3215;119.4373;96.6125;dogrulandi_eksik_beyan;39952.65;11;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2024Q2;SYN-FRM-000319;2024Q2;train;0;N00_normal;Normal kayit;;581.1755;0.0;0.0;0.0;bulgu_yok;38078.83;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2024Q3;SYN-FRM-000319;2024Q3;train;0;N00_normal;Normal kayit;;644.3164;0.0;42.4761;0.0;bulgu_yok;34668.58;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2024Q4;SYN-FRM-000319;2024Q4;train;0;N00_normal;Normal kayit;;467.3177;0.0;40.0453;0.0;bulgu_yok;29532.56;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2025Q1;SYN-FRM-000319;2025Q1;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;426.4149;0.0;21.0927;0.0;aciklandi_uygun;31100.8;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2025Q2;SYN-FRM-000319;2025Q2;train;0;N00_normal;Normal kayit;;474.1672;0.0;0.0;0.0;bulgu_yok;29501.21;11;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2025Q3;SYN-FRM-000319;2025Q3;valid;0;N00_normal;Normal kayit;;483.7009;0.0;34.8006;0.0;bulgu_yok;32601.73;11;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2025Q4;SYN-FRM-000319;2025Q4;valid;0;N00_normal;Normal kayit;;503.6752;0.0;0.0;0.0;bulgu_yok;24446.16;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2026Q1;SYN-FRM-000319;2026Q1;test;0;N00_normal;Normal kayit;;430.6641;0.0;1.0103;0.0;bulgu_yok;34654.64;18;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000319-2026Q2;SYN-FRM-000319;2026Q2;test;0;N00_normal;Normal kayit;;541.3713;0.0;21.8388;0.0;bulgu_yok;31320.03;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000320-2023Q1;SYN-FRM-000320;2023Q1;history;1;N00_normal;Normal kayit;;29.3604;0.0;0.0;0.0;bulgu_yok;19520.73;5;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;etiket_gurultusu_uygulandi
SYN-FRM-000320-2023Q2;SYN-FRM-000320;2023Q2;history;0;N00_normal;Normal kayit;;32.2691;0.0;0.0;0.0;bulgu_yok;23565.12;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000320-2023Q3;SYN-FRM-000320;2023Q3;history;0;N00_normal;Normal kayit;;37.7727;0.0;7.4309;0.0;bulgu_yok;15284.34;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000320-2023Q4;SYN-FRM-000320;2023Q4;history;0;N00_normal;Normal kayit;;39.1391;0.0;0.0;0.0;bulgu_yok;22492.08;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000320-2024Q1;SYN-FRM-000320;2024Q1;train;1;A02_emsal_alti;Emsal grubun beklenen araliginin belirgin altinda beyan;;31.4624;0.3659;15.0808;7.924;kismi_dogrulandi;16269.73;8;orta;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000320-2024Q2;SYN-FRM-000320;2024Q2;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);gec_duzeltme_beyannamesi;37.5237;0.0;16.9078;0.0;aciklandi_uygun;14381.44;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000320-2024Q3;SYN-FRM-000320;2024Q3;train;1;N00_normal;Normal kayit;;50.8936;0.0;0.0;0.0;bulgu_yok;16219.03;8;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;etiket_gurultusu_uygulandi
SYN-FRM-000320-2024Q4;SYN-FRM-000320;2024Q4;train;1;N00_normal;Normal kayit;;50.8187;0.0;4.526;0.0;bulgu_yok;21432.05;5;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;etiket_gurultusu_uygulandi
SYN-FRM-000320-2025Q1;SYN-FRM-000320;2025Q1;train;0;N00_normal;Normal kayit;;54.5285;0.0;1.1574;0.0;bulgu_yok;26492.99;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000320-2025Q2;SYN-FRM-000320;2025Q2;train;0;N00_normal;Normal kayit;;60.0858;0.0;21.5263;0.0;bulgu_yok;19509.21;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000320-2025Q3;SYN-FRM-000320;2025Q3;valid;0;N00_normal;Normal kayit;;72.5066;0.0;0.0;0.0;bulgu_yok;18244.2;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000320-2025Q4;SYN-FRM-000320;2025Q4;valid;0;N00_normal;Normal kayit;;56.9771;0.0;0.0;0.0;bulgu_yok;17982.17;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000320-2026Q1;SYN-FRM-000320;2026Q1;test;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;49.717;0.0;2.9996;0.0;aciklandi_uygun;20457.13;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000320-2026Q2;SYN-FRM-000320;2026Q2;test;0;N00_normal;Normal kayit;;45.1106;0.0;6.8756;0.0;bulgu_yok;22424.41;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000321-2025Q1;SYN-FRM-000321;2025Q1;train;0;N00_normal;Normal kayit;;48.4645;0.0;0.0;0.0;bulgu_yok;25692.3;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000321-2025Q2;SYN-FRM-000321;2025Q2;train;0;N00_normal;Normal kayit;;60.7295;0.0;7.281;0.0;bulgu_yok;36552.39;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000321-2025Q3;SYN-FRM-000321;2025Q3;valid;0;N00_normal;Normal kayit;;59.4018;0.0;0.0;0.0;bulgu_yok;40562.33;13;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000321-2025Q4;SYN-FRM-000321;2025Q4;valid;0;N00_normal;Normal kayit;;76.8101;0.0;17.9466;0.0;bulgu_yok;27322.83;14;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000321-2026Q1;SYN-FRM-000321;2026Q1;test;0;N00_normal;Normal kayit;;98.0405;0.0;0.0;0.0;bulgu_yok;32939.25;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000321-2026Q2;SYN-FRM-000321;2026Q2;test;0;N00_normal;Normal kayit;;99.6076;0.0;10.9576;0.0;bulgu_yok;36860.37;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2023Q1;SYN-FRM-000322;2023Q1;history;0;N00_normal;Normal kayit;;108.3525;0.0;1.3727;0.0;bulgu_yok;46453.99;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2023Q2;SYN-FRM-000322;2023Q2;history;0;N00_normal;Normal kayit;;100.2769;0.0;18.8035;0.0;bulgu_yok;31163.83;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2023Q3;SYN-FRM-000322;2023Q3;history;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;66.9408;0.0;5.1866;0.0;aciklandi_uygun;48857.95;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2023Q4;SYN-FRM-000322;2023Q4;history;0;N00_normal;Normal kayit;;84.9696;0.0;0.0;0.0;bulgu_yok;26641.52;11;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2024Q1;SYN-FRM-000322;2024Q1;train;0;N00_normal;Normal kayit;;97.1162;0.0;0.0;0.0;bulgu_yok;35704.51;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2024Q2;SYN-FRM-000322;2024Q2;train;0;N00_normal;Normal kayit;;91.6581;0.0;0.0;0.0;bulgu_yok;30718.57;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2024Q3;SYN-FRM-000322;2024Q3;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;77.7704;0.0;6.7106;0.0;aciklandi_uygun;28838.65;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2024Q4;SYN-FRM-000322;2024Q4;train;0;N00_normal;Normal kayit;;78.3987;0.0;0.0;0.0;bulgu_yok;42613.76;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2025Q1;SYN-FRM-000322;2025Q1;train;0;N00_normal;Normal kayit;;76.7768;0.0;0.0;0.0;bulgu_yok;34736.1;18;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2025Q2;SYN-FRM-000322;2025Q2;train;0;N00_normal;Normal kayit;;75.5282;0.0;2.0903;0.0;bulgu_yok;29167.61;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2025Q3;SYN-FRM-000322;2025Q3;valid;0;N00_normal;Normal kayit;;71.3245;0.0;0.0;0.0;bulgu_yok;35281.96;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2025Q4;SYN-FRM-000322;2025Q4;valid;1;A01_tarihsel_dusus;Firma kendi gecmis beyan seviyesinden aciklanamayan sekilde dustu;;60.2006;0.3328;16.1201;13.6104;dogrulandi_eksik_beyan;24752.66;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2026Q1;SYN-FRM-000322;2026Q1;test;0;N00_normal;Normal kayit;;71.4284;0.0;6.7719;0.0;bulgu_yok;35479.21;19;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000322-2026Q2;SYN-FRM-000322;2026Q2;test;0;N00_normal;Normal kayit;;67.7636;0.0;0.0;0.0;bulgu_yok;33204.17;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000323-2023Q1;SYN-FRM-000323;2023Q1;history;0;N00_normal;Normal kayit;;4.2228;0.0;0.5133;0.0;bulgu_yok;25502.43;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000323-2023Q2;SYN-FRM-000323;2023Q2;history;0;N00_normal;Normal kayit;;4.6968;0.0;0.0;0.0;bulgu_yok;49605.02;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000323-2023Q3;SYN-FRM-000323;2023Q3;history;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);gec_duzeltme_beyannamesi;5.2021;0.0;2.4654;0.0;aciklandi_uygun;35444.63;13;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000323-2023Q4;SYN-FRM-000323;2023Q4;history;0;N00_normal;Normal kayit;;3.8281;0.0;0.0;0.0;bulgu_yok;33711.76;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
