series_id;gosterge;kapsam;nace_kapsam;donem;deger;birim;veri_sinifi;source_id;yontem;notlar
TUIK-SUE-082;Sanayi Uretim Endeksi;otomotiv_yan_sanayi;C293;2025Q4;134,1;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-083;Sanayi Uretim Endeksi;otomotiv_yan_sanayi;C293;2026Q1;127,3;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-084;Sanayi Uretim Endeksi;otomotiv_yan_sanayi;C293;2026Q2;134,1;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-085;Sanayi Uretim Endeksi;ilac;C211, C212;2023Q1;114,9;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-086;Sanayi Uretim Endeksi;ilac;C211, C212;2023Q2;100,1;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-087;Sanayi Uretim Endeksi;ilac;C211, C212;2023Q3;110,5;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-088;Sanayi Uretim Endeksi;ilac;C211, C212;2023Q4;126,6;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-089;Sanayi Uretim Endeksi;ilac;C211, C212;2024Q1;115,1;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-090;Sanayi Uretim Endeksi;ilac;C211, C212;2024Q2;92,9;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-091;Sanayi Uretim Endeksi;ilac;C211, C212;2024Q3;90,9;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-092;Sanayi Uretim Endeksi;ilac;C211, C212;2024Q4;115,7;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-093;Sanayi Uretim Endeksi;ilac;C211, C212;2025Q1;100,7;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-094;Sanayi Uretim Endeksi;ilac;C211, C212;2025Q2;101,3;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-095;Sanayi Uretim Endeksi;ilac;C211, C212;2025Q3;102,6;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-096;Sanayi Uretim Endeksi;ilac;C211, C212;2025Q4;131,1;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-097;Sanayi Uretim Endeksi;ilac;C211, C212;2026Q1;117,1;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-098;Sanayi Uretim Endeksi;ilac;C211, C212;2026Q2;112,1;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-099;Sanayi Uretim Endeksi;kimya_boya;C203;2023Q1;115,1;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-100;Sanayi Uretim Endeksi;kimya_boya;C203;2023Q2;120,7;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-101;Sanayi Uretim Endeksi;kimya_boya;C203;2023Q3;126,2;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-102;Sanayi Uretim Endeksi;kimya_boya;C203;2023Q4;115,0;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-103;Sanayi Uretim Endeksi;kimya_boya;C203;2024Q1;115,7;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-104;Sanayi Uretim Endeksi;kimya_boya;C203;2024Q2;108,6;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-105;Sanayi Uretim Endeksi;kimya_boya;C203;2024Q3;104,5;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-106;Sanayi Uretim Endeksi;kimya_boya;C203;2024Q4;100,1;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-107;Sanayi Uretim Endeksi;kimya_boya;C203;2025Q1;106,2;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-108;Sanayi Uretim Endeksi;kimya_boya;C203;2025Q2;107,5;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-109;Sanayi Uretim Endeksi;kimya_boya;C203;2025Q3;108,6;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-110;Sanayi Uretim Endeksi;kimya_boya;C203;2025Q4;110,2;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-111;Sanayi Uretim Endeksi;kimya_boya;C203;2026Q1;99,5;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-SUE-112;Sanayi Uretim Endeksi;kimya_boya;C203;2026Q2;115,3;endeks (2021=100);official_open;SRC-016;TUIK Veri Portali SDMX API - dataflow TR,DF_SANAYI_URETIM_ENDEKS_ALT_C,1.0 (INDICATOR=II_SUE, DEGISIM_TUR=1 Endeks, SEASONAL_ADJUST=N arindirilmamis, BASE_PER=2021) - aylik seri ceyreklik ortalamaya donusturulmustur;Sektor endeksi, karsilik gelen NACE Rev.2 grup/sinif endekslerinin BASIT ORTALAMASIDIR - TUIK tarafindan yayimlanan resmi bir sektor agregasi degildir. Panelin uretim trendi ve mevsimselligi bu seriyle karsilastirilarak dogrulanir.
TUIK-DTE-001;Dis ticaret miktar endeksi - ihracat;Turkiye geneli;SITC Rev.4 - genel endeks;2023Q1;140,7;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_IHRACAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-002;Dis ticaret miktar endeksi - ihracat;Turkiye geneli;SITC Rev.4 - genel endeks;2023Q2;142,0;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_IHRACAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-003;Dis ticaret miktar endeksi - ihracat;Turkiye geneli;SITC Rev.4 - genel endeks;2023Q3;150,2;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_IHRACAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-004;Dis ticaret miktar endeksi - ihracat;Turkiye geneli;SITC Rev.4 - genel endeks;2023Q4;164,2;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_IHRACAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-005;Dis ticaret miktar endeksi - ihracat;Turkiye geneli;SITC Rev.4 - genel endeks;2024Q1;148,8;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_IHRACAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-006;Dis ticaret miktar endeksi - ihracat;Turkiye geneli;SITC Rev.4 - genel endeks;2024Q2;144,0;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_IHRACAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-007;Dis ticaret miktar endeksi - ihracat;Turkiye geneli;SITC Rev.4 - genel endeks;2024Q3;151,6;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_IHRACAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-008;Dis ticaret miktar endeksi - ihracat;Turkiye geneli;SITC Rev.4 - genel endeks;2024Q4;161,0;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_IHRACAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-009;Dis ticaret miktar endeksi - ihracat;Turkiye geneli;SITC Rev.4 - genel endeks;2025Q1;149,6;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_IHRACAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-010;Dis ticaret miktar endeksi - ihracat;Turkiye geneli;SITC Rev.4 - genel endeks;2025Q2;146,5;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_IHRACAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-011;Dis ticaret miktar endeksi - ihracat;Turkiye geneli;SITC Rev.4 - genel endeks;2025Q3;145,1;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_IHRACAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
